latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-6.32537,27.07627,336.44,3.05,1.66,2025-08-01,1232,Aqua,MODIS,86,6.1NRT,300.22,148.51,D
-5.91293,30.05913,315.52,1.73,1.29,2025-08-01,1232,Aqua,MODIS,55,6.1NRT,302.09,12.83,D
-5.93521,29.9832,317.21,1.75,1.3,2025-08-01,1232,Aqua,MODIS,52,6.1NRT,302.16,15.86,D
-5.60697,32.28373,333.61,1.2,1.09,2025-08-01,1232,Aqua,MODIS,83,6.1NRT,306.01,29.71,D
-5.60545,32.29425,339.35,1.2,1.09,2025-08-01,1232,Aqua,MODIS,87,6.1NRT,304.6,42.01,D
-5.59342,32.37785,320.4,1.19,1.08,2025-08-01,1232,Aqua,MODIS,59,6.1NRT,306.71,9.99,D
-5.61957,32.26404,321.48,1.21,1.09,2025-08-01,1232,Aqua,MODIS,26,6.1NRT,305.6,10.74,D
-6.48004,26.28243,330.9,3.55,1.77,2025-08-01,1232,Aqua,MODIS,82,6.1NRT,303.43,130.14,D
-4.67332,38.78931,325.16,1.49,1.21,2025-08-01,1232,Aqua,MODIS,74,6.1NRT,297.04,28.36,D
-6.32999,27.0543,323.03,3.06,1.66,2025-08-01,1232,Aqua,MODIS,73,6.1NRT,301.96,67.1,D
-6.32655,27.08109,314.24,3.05,1.66,2025-08-01,1232,Aqua,MODIS,38,6.1NRT,299.96,22.51,D
-5.71444,31.67725,320.88,1.31,1.14,2025-08-01,1232,Aqua,MODIS,34,6.1NRT,304.56,13.72,D
-4.66656,38.79389,337.67,1.49,1.21,2025-08-01,1232,Aqua,MODIS,84,6.1NRT,296.26,58.28,D
-6.62208,24.87607,315.58,4.64,1.97,2025-08-01,1232,Aqua,MODIS,33,6.1NRT,301.04,50.61,D
-6.50581,25.79896,335.07,3.9,1.84,2025-08-01,1232,Aqua,MODIS,85,6.1NRT,302.53,203.4,D
-6.50152,25.8327,322.07,3.87,1.83,2025-08-01,1232,Aqua,MODIS,71,6.1NRT,303.14,85.9,D
-5.90093,30.39514,317.39,1.63,1.26,2025-08-01,1232,Aqua,MODIS,49,6.1NRT,298.24,16.51,D
-5.72441,31.67866,322.28,1.31,1.14,2025-08-01,1232,Aqua,MODIS,63,6.1NRT,304.03,16.91,D
-5.90025,30.48189,319.7,1.6,1.25,2025-08-01,1232,Aqua,MODIS,67,6.1NRT,299.52,21.73,D
-6.47932,26.25517,316.5,3.57,1.77,2025-08-01,1232,Aqua,MODIS,23,6.1NRT,300.84,39.35,D
-6.47529,26.28605,336.22,3.55,1.77,2025-08-01,1232,Aqua,MODIS,86,6.1NRT,303.19,179.76,D
-6.49077,26.28839,319.82,3.55,1.77,2025-08-01,1232,Aqua,MODIS,62,6.1NRT,302.73,55.07,D
-6.18067,28.60524,315.11,2.28,1.46,2025-08-01,1232,Aqua,MODIS,49,6.1NRT,301.2,17.71,D
-6.32103,27.67093,327.55,2.73,1.58,2025-08-01,1232,Aqua,MODIS,62,6.1NRT,300.25,60.96,D
-6.31783,27.69455,359.75,2.71,1.58,2025-08-01,1232,Aqua,MODIS,99,6.1NRT,302.9,315.59,D
-5.4124,34.13834,338.83,1.02,1.01,2025-08-01,1232,Aqua,MODIS,87,6.1NRT,304.88,31.62,D
-5.41111,34.14722,346.85,1.02,1.01,2025-08-01,1232,Aqua,MODIS,93,6.1NRT,309.04,46.77,D
-6.69785,24.96827,316.87,4.57,1.96,2025-08-01,1232,Aqua,MODIS,59,6.1NRT,302.64,61.7,D
-6.33488,27.67294,354.57,2.73,1.58,2025-08-01,1232,Aqua,MODIS,97,6.1NRT,301.33,267.98,D
-6.33166,27.69647,347.38,2.71,1.58,2025-08-01,1232,Aqua,MODIS,93,6.1NRT,300.27,195.07,D
-6.61162,25.74393,315.91,3.95,1.85,2025-08-01,1232,Aqua,MODIS,53,6.1NRT,302.49,47.62,D
-6.34875,27.67474,328.73,2.73,1.58,2025-08-01,1232,Aqua,MODIS,75,6.1NRT,299.94,78.52,D
-6.34548,27.69847,324.03,2.71,1.58,2025-08-01,1232,Aqua,MODIS,63,6.1NRT,298.94,52.46,D
-5.94893,30.5316,314.54,1.59,1.24,2025-08-01,1232,Aqua,MODIS,50,6.1NRT,298.83,13.33,D
-6.49608,26.71092,317.94,3.28,1.71,2025-08-01,1232,Aqua,MODIS,58,6.1NRT,304.8,29.83,D
-5.7697,31.8587,321.11,1.28,1.12,2025-08-01,1232,Aqua,MODIS,61,6.1NRT,304.02,13.38,D
-5.74895,32.00268,333.61,1.25,1.11,2025-08-01,1232,Aqua,MODIS,83,6.1NRT,308.31,31.41,D
-5.74737,32.01364,319.5,1.25,1.11,2025-08-01,1232,Aqua,MODIS,46,6.1NRT,306.15,8.91,D
-6.34419,27.65654,335.07,2.74,1.58,2025-08-01,1232,Aqua,MODIS,82,6.1NRT,299.09,113.55,D
-6.34108,27.6806,352.36,2.73,1.58,2025-08-01,1232,Aqua,MODIS,96,6.1NRT,300.76,248.45,D
-6.33803,27.70413,326.67,2.71,1.58,2025-08-01,1232,Aqua,MODIS,41,6.1NRT,299.62,61.72,D
-6.70071,24.97646,318.49,4.57,1.96,2025-08-01,1232,Aqua,MODIS,64,6.1NRT,302.89,74.38,D
-6.20041,28.85545,320.52,2.18,1.43,2025-08-01,1232,Aqua,MODIS,70,6.1NRT,300.8,35.66,D
-5.53433,33.6849,322.03,1.04,1.02,2025-08-01,1232,Aqua,MODIS,57,6.1NRT,309.45,7.08,D
-5.53302,33.694,322.65,1.04,1.02,2025-08-01,1232,Aqua,MODIS,60,6.1NRT,310.16,7.58,D
-6.49519,26.718,319.98,3.28,1.71,2025-08-01,1232,Aqua,MODIS,68,6.1NRT,305.16,41.51,D
-5.87524,31.33307,314.84,1.39,1.17,2025-08-01,1232,Aqua,MODIS,46,6.1NRT,303.12,8.66,D
-5.49777,34.00267,330.85,1.02,1.01,2025-08-01,1232,Aqua,MODIS,80,6.1NRT,301.27,24.18,D
-5.49648,34.0116,321.4,1.02,1.01,2025-08-01,1232,Aqua,MODIS,65,6.1NRT,301.72,12.62,D
-6.39554,27.5894,313.96,2.78,1.59,2025-08-01,1232,Aqua,MODIS,40,6.1NRT,300.38,21.72,D
-6.38594,27.66168,344.91,2.74,1.58,2025-08-01,1232,Aqua,MODIS,92,6.1NRT,301.67,188.57,D
-6.38273,27.68582,320.42,2.73,1.58,2025-08-01,1232,Aqua,MODIS,42,6.1NRT,302.46,38.46,D
-6.29307,28.35718,341.15,2.4,1.49,2025-08-01,1232,Aqua,MODIS,90,6.1NRT,299.95,135.78,D
-5.77475,32.12399,321.36,1.23,1.1,2025-08-01,1232,Aqua,MODIS,56,6.1NRT,305.48,12.73,D
-6.40304,27.63961,340.81,2.75,1.59,2025-08-01,1232,Aqua,MODIS,90,6.1NRT,300.69,158.2,D
-6.39978,27.66397,359.06,2.74,1.58,2025-08-01,1232,Aqua,MODIS,99,6.1NRT,303.54,328.02,D
-6.39655,27.68804,318.65,2.73,1.58,2025-08-01,1232,Aqua,MODIS,56,6.1NRT,302.54,33.93,D
-6.62423,26.09185,319.56,3.71,1.8,2025-08-01,1232,Aqua,MODIS,54,6.1NRT,304.43,59.73,D
-5.86399,31.63436,334.26,1.33,1.14,2025-08-01,1232,Aqua,MODIS,84,6.1NRT,306.45,38.4,D
-6.71227,25.55083,325.9,4.11,1.88,2025-08-01,1232,Aqua,MODIS,76,6.1NRT,300.44,124.28,D
-6.70752,25.5867,336.69,4.08,1.87,2025-08-01,1232,Aqua,MODIS,87,6.1NRT,302.39,227.38,D
-6.64428,26.06199,345.88,3.73,1.81,2025-08-01,1232,Aqua,MODIS,93,6.1NRT,301.7,313.75,D
-7.5776,27.62167,316.74,2.88,1.62,2025-08-01,1232,Aqua,MODIS,62,6.1NRT,304.51,20.6,D
-7.31376,29.62256,358.71,1.97,1.37,2025-08-01,1232,Aqua,MODIS,99,6.1NRT,303.68,200.81,D
-7.92153,25.04495,314.53,4.71,1.99,2025-08-01,1232,Aqua,MODIS,48,6.1NRT,296.39,87.19,D
-7.89653,25.24475,352.7,4.54,1.96,2025-08-01,1232,Aqua,MODIS,96,6.1NRT,300.91,558.31,D
-7.77809,26.18158,316.16,3.8,1.82,2025-08-01,1232,Aqua,MODIS,58,6.1NRT,302.68,49.8,D
-7.32572,29.62458,354.24,1.97,1.37,2025-08-01,1232,Aqua,MODIS,97,6.1NRT,301.24,173.06,D
-7.9137,25.24674,344.78,4.54,1.96,2025-08-01,1232,Aqua,MODIS,92,6.1NRT,299.34,396.61,D
-7.90881,25.28535,328.59,4.5,1.95,2025-08-01,1232,Aqua,MODIS,48,6.1NRT,300.56,166.12,D
-7.47687,28.59638,316.44,2.4,1.49,2025-08-01,1232,Aqua,MODIS,60,6.1NRT,302,21.16,D
-7.47396,28.61809,315.94,2.39,1.49,2025-08-01,1232,Aqua,MODIS,59,6.1NRT,302.09,20.22,D
-6.90594,32.73111,332.71,1.18,1.08,2025-08-01,1232,Aqua,MODIS,82,6.1NRT,306.32,27.85,D
-6.7598,33.75487,324.14,1.06,1.03,2025-08-01,1232,Aqua,MODIS,58,6.1NRT,302.3,12.66,D
-6.75847,33.76415,332.33,1.06,1.03,2025-08-01,1232,Aqua,MODIS,81,6.1NRT,303.2,23.99,D
-7.93589,25.20943,319.18,4.57,1.96,2025-08-01,1232,Aqua,MODIS,23,6.1NRT,296.63,95.52,D
-7.9309,25.24846,328.06,4.54,1.96,2025-08-01,1232,Aqua,MODIS,79,6.1NRT,298.49,176.59,D
-6.99453,32.1753,322.81,1.27,1.12,2025-08-01,1232,Aqua,MODIS,69,6.1NRT,304.69,13.96,D
-7.35226,29.78529,324.68,1.91,1.35,2025-08-01,1232,Aqua,MODIS,26,6.1NRT,298.88,42.24,D
-7.559,28.38885,316.92,2.5,1.52,2025-08-01,1232,Aqua,MODIS,62,6.1NRT,301.26,28.66,D
-7.39303,29.58094,318.18,1.99,1.38,2025-08-01,1232,Aqua,MODIS,57,6.1NRT,299.94,26.11,D
-7.9168,25.25478,343.6,4.54,1.96,2025-08-01,1232,Aqua,MODIS,91,6.1NRT,299.45,373.71,D
-7.934,25.25643,321.76,4.54,1.96,2025-08-01,1232,Aqua,MODIS,46,6.1NRT,298.94,114.14,D
-7.38613,29.58719,313.47,1.99,1.38,2025-08-01,1232,Aqua,MODIS,22,6.1NRT,299.05,15.47,D
-7.40052,29.57128,318.15,2,1.38,2025-08-01,1232,Aqua,MODIS,61,6.1NRT,299.89,25.78,D
-7.65712,27.7164,317.89,2.84,1.61,2025-08-01,1232,Aqua,MODIS,65,6.1NRT,304.75,28.99,D
-6.99006,32.65439,319.71,1.19,1.09,2025-08-01,1232,Aqua,MODIS,47,6.1NRT,304.63,8.29,D
-7.00253,32.63486,348.16,1.19,1.09,2025-08-01,1232,Aqua,MODIS,93,6.1NRT,304.9,61.83,D
-8.45004,28.15098,334.89,2.7,1.57,2025-08-01,1232,Aqua,MODIS,86,6.1NRT,305.15,120.14,D
-8.71582,33.42165,319.29,1.13,1.06,2025-08-01,1232,Aqua,MODIS,35,6.1NRT,304.62,7.4,D
-9.02618,31.2281,320.17,1.58,1.24,2025-08-01,1232,Aqua,MODIS,51,6.1NRT,301.7,18.94,D
-9.02426,31.24245,321.93,1.57,1.24,2025-08-01,1232,Aqua,MODIS,63,6.1NRT,301.03,21.55,D
-8.83484,32.63401,321.97,1.26,1.11,2025-08-01,1232,Aqua,MODIS,69,6.1NRT,306.46,13.53,D
-9.26281,29.53074,324.72,2.15,1.43,2025-08-01,1232,Aqua,MODIS,76,6.1NRT,300.1,49.96,D
-8.73299,33.43471,319.79,1.13,1.06,2025-08-01,1232,Aqua,MODIS,42,6.1NRT,305.53,7.5,D
-8.34279,36.14238,314.44,1.01,1.01,2025-08-01,1232,Aqua,MODIS,46,6.1NRT,291.94,8.28,D
-9.18539,30.21059,349.52,1.9,1.35,2025-08-01,1232,Aqua,MODIS,95,6.1NRT,302.04,138.65,D
-9.18327,30.22653,320.28,1.89,1.34,2025-08-01,1232,Aqua,MODIS,71,6.1NRT,302.16,26.68,D
-9.04786,31.23137,322.22,1.58,1.24,2025-08-01,1232,Aqua,MODIS,24,6.1NRT,298.8,19.96,D
-9.00367,31.55538,318.84,1.49,1.21,2025-08-01,1232,Aqua,MODIS,63,6.1NRT,300.61,15.94,D
-9.5174,27.7753,317.28,3.02,1.65,2025-08-01,1232,Aqua,MODIS,62,6.1NRT,297.84,50.78,D
-9.05867,31.23317,320.51,1.58,1.24,2025-08-01,1232,Aqua,MODIS,53,6.1NRT,299.72,19.18,D
-9.58269,27.38325,314.56,3.25,1.7,2025-08-01,1232,Aqua,MODIS,48,6.1NRT,301.45,33.68,D
-9.46732,28.27382,316.02,2.74,1.58,2025-08-01,1232,Aqua,MODIS,53,6.1NRT,301.84,28.61,D
-9.38345,28.91142,315.26,2.43,1.5,2025-08-01,1232,Aqua,MODIS,53,6.1NRT,301.32,23.25,D
-9.38047,28.93387,318.76,2.42,1.5,2025-08-01,1232,Aqua,MODIS,70,6.1NRT,300.22,36.97,D
-9.59766,27.38506,314.62,3.25,1.7,2025-08-01,1232,Aqua,MODIS,50,6.1NRT,301.99,34.21,D
-9.35515,29.22322,310.53,2.29,1.46,2025-08-01,1232,Aqua,MODIS,21,6.1NRT,299.69,13.43,D
-9.50467,28.20573,320.73,2.78,1.59,2025-08-01,1232,Aqua,MODIS,73,6.1NRT,300.52,48.43,D
-9.51905,27.78003,315.07,3.02,1.65,2025-08-01,1232,Aqua,MODIS,43,6.1NRT,297.69,39.82,D
-9.05897,31.4206,317.14,1.53,1.22,2025-08-01,1232,Aqua,MODIS,28,6.1NRT,298.67,14.16,D
-9.47246,28.27935,322,2.74,1.58,2025-08-01,1232,Aqua,MODIS,75,6.1NRT,301.51,51.81,D
-9.59636,27.38964,315.41,3.25,1.7,2025-08-01,1232,Aqua,MODIS,52,6.1NRT,301.98,39.08,D
-9.49534,28.20924,317.13,2.78,1.59,2025-08-01,1232,Aqua,MODIS,62,6.1NRT,300.04,33.78,D
-9.21121,30.43448,320.37,1.82,1.32,2025-08-01,1232,Aqua,MODIS,72,6.1NRT,301.31,26.04,D
-9.10601,31.23137,317.64,1.58,1.24,2025-08-01,1232,Aqua,MODIS,58,6.1NRT,298.95,17.63,D
-9.5093,28.21131,317.97,2.78,1.59,2025-08-01,1232,Aqua,MODIS,69,6.1NRT,301.25,37.32,D
-9.23655,30.42169,315.25,1.83,1.32,2025-08-01,1232,Aqua,MODIS,39,6.1NRT,302.45,15.38,D
-9.03844,31.89208,316.39,1.41,1.18,2025-08-01,1232,Aqua,MODIS,60,6.1NRT,303.4,12.17,D
-9.34683,29.86832,314.64,2.03,1.39,2025-08-01,1232,Aqua,MODIS,62,6.1NRT,301.36,20.48,D
-9.27357,30.41068,314.12,1.83,1.33,2025-08-01,1232,Aqua,MODIS,59,6.1NRT,299.73,17.6,D
-9.59337,28.22155,319.21,2.78,1.59,2025-08-01,1232,Aqua,MODIS,72,6.1NRT,301.61,43.77,D
-9.35121,29.87562,311.42,2.03,1.39,2025-08-01,1232,Aqua,MODIS,35,6.1NRT,300.86,11.63,D
-9.5848,28.22741,313.72,2.78,1.59,2025-08-01,1232,Aqua,MODIS,37,6.1NRT,302.25,21.98,D
-9.25579,30.79734,321.69,1.71,1.28,2025-08-01,1232,Aqua,MODIS,74,6.1NRT,303.14,25.71,D
-9.25384,30.81208,316.24,1.71,1.28,2025-08-01,1232,Aqua,MODIS,53,6.1NRT,302.44,12.28,D
-9.52578,28.80747,312.1,2.49,1.52,2025-08-01,1232,Aqua,MODIS,52,6.1NRT,297.97,18.54,D
-9.32518,30.35892,312.69,1.86,1.33,2025-08-01,1232,Aqua,MODIS,56,6.1NRT,301.26,15.81,D
-9.32304,30.3752,339.63,1.85,1.33,2025-08-01,1232,Aqua,MODIS,90,6.1NRT,301.93,93.2,D
-9.20662,31.25231,332.76,1.58,1.24,2025-08-01,1232,Aqua,MODIS,83,6.1NRT,300.56,48.29,D
-9.20485,31.26554,330.04,1.58,1.24,2025-08-01,1232,Aqua,MODIS,71,6.1NRT,301.63,40.62,D
-9.47925,29.27374,330.95,2.28,1.46,2025-08-01,1232,Aqua,MODIS,84,6.1NRT,300.3,85.72,D
-9.25439,30.97937,318.3,1.66,1.27,2025-08-01,1232,Aqua,MODIS,64,6.1NRT,301.12,18.97,D
-9.02679,32.6495,323.56,1.26,1.12,2025-08-01,1232,Aqua,MODIS,70,6.1NRT,310.04,10.23,D
-8.7938,32.62165,320.35,1.26,1.11,2025-08-01,1232,Aqua,MODIS,47,6.1NRT,305.35,11.27,D
-9.02523,32.66076,324.33,1.26,1.11,2025-08-01,1232,Aqua,MODIS,75,6.1NRT,310.52,12.43,D
-9.5197,27.27947,324.36,3.3,1.72,2025-08-01,1232,Aqua,MODIS,77,6.1NRT,301.94,79.88,D
-9.59325,28.49463,313.55,2.64,1.56,2025-08-01,1232,Aqua,MODIS,61,6.1NRT,300.54,24.55,D
-9.1169,32.14558,319.23,1.36,1.16,2025-08-01,1232,Aqua,MODIS,60,6.1NRT,304.07,13.51,D
-9.52345,27.25048,315.76,3.32,1.72,2025-08-01,1232,Aqua,MODIS,57,6.1NRT,303.69,30.29,D
-9.10169,30.32486,331.25,1.85,1.33,2025-08-01,1232,Aqua,MODIS,83,6.1NRT,301.92,60.22,D
-9.57481,28.94911,309.93,2.43,1.5,2025-08-01,1232,Aqua,MODIS,28,6.1NRT,298.99,14.93,D
-9.1039,30.30862,322.93,1.86,1.33,2025-08-01,1232,Aqua,MODIS,74,6.1NRT,301.37,34.7,D
-9.57185,28.97128,309.92,2.42,1.5,2025-08-01,1232,Aqua,MODIS,30,6.1NRT,299.74,15.59,D
-9.52732,27.10044,321.15,3.41,1.74,2025-08-01,1232,Aqua,MODIS,73,6.1NRT,305,51.29,D
-9.41109,30.25405,314.79,1.9,1.35,2025-08-01,1232,Aqua,MODIS,63,6.1NRT,300.69,17,D
-9.37648,28.15695,320.16,2.79,1.6,2025-08-01,1232,Aqua,MODIS,72,6.1NRT,300.75,52.18,D
-9.24332,31.46566,319.46,1.53,1.22,2025-08-01,1232,Aqua,MODIS,65,6.1NRT,301.39,19.6,D
-9.37948,28.13373,316.94,2.8,1.6,2025-08-01,1232,Aqua,MODIS,64,6.1NRT,298.77,43.74,D
-9.06942,32.70115,323.35,1.25,1.11,2025-08-01,1232,Aqua,MODIS,74,6.1NRT,309.92,11.82,D
-9.43051,27.62159,314.96,3.09,1.67,2025-08-01,1232,Aqua,MODIS,37,6.1NRT,299.76,38.26,D
-9.6535,28.29001,314.87,2.75,1.59,2025-08-01,1232,Aqua,MODIS,48,6.1NRT,302.03,24.29,D
-8.99193,30.87895,326.03,1.67,1.27,2025-08-01,1232,Aqua,MODIS,77,6.1NRT,300.5,36.57,D
-9.57115,28.95397,312.2,2.43,1.5,2025-08-01,1232,Aqua,MODIS,54,6.1NRT,298.96,21.19,D
-8.99394,30.864,321.43,1.68,1.27,2025-08-01,1232,Aqua,MODIS,68,6.1NRT,298.74,26.07,D
-9.24855,31.45805,315.49,1.53,1.22,2025-08-01,1232,Aqua,MODIS,62,6.1NRT,300.13,13.52,D
-8.98078,30.87743,343.75,1.67,1.27,2025-08-01,1232,Aqua,MODIS,91,6.1NRT,301.53,92.23,D
-8.89436,31.44055,319.31,1.51,1.21,2025-08-01,1232,Aqua,MODIS,42,6.1NRT,304.65,14.03,D
-9.64653,25.45162,318.19,4.64,1.97,2025-08-01,1232,Aqua,MODIS,69,6.1NRT,302.95,96.93,D
-9.24679,31.4713,317.93,1.53,1.22,2025-08-01,1232,Aqua,MODIS,68,6.1NRT,301.3,17.29,D
-8.85076,34.35806,328.04,1.05,1.02,2025-08-01,1232,Aqua,MODIS,81,6.1NRT,306.73,16.97,D
-8.89999,31.31661,318.41,1.55,1.23,2025-08-01,1232,Aqua,MODIS,45,6.1NRT,299.02,17.92,D
-9.12799,29.46685,320.25,2.17,1.43,2025-08-01,1232,Aqua,MODIS,28,6.1NRT,297.52,33.87,D
-8.84946,34.36728,319.78,1.04,1.02,2025-08-01,1232,Aqua,MODIS,72,6.1NRT,305.47,7.38,D
-9.16291,29.18962,321.83,2.29,1.46,2025-08-01,1232,Aqua,MODIS,69,6.1NRT,304.42,35.1,D
-8.61307,33.24931,320.14,1.15,1.07,2025-08-01,1232,Aqua,MODIS,46,6.1NRT,306.7,7.45,D
-9.67647,28.21907,311.21,2.79,1.6,2025-08-01,1232,Aqua,MODIS,42,6.1NRT,300.28,17.29,D
-8.61594,33.22916,318.9,1.16,1.07,2025-08-01,1232,Aqua,MODIS,33,6.1NRT,305.22,6.34,D
-9.09616,32.66538,322.88,1.26,1.12,2025-08-01,1232,Aqua,MODIS,66,6.1NRT,309.99,9.54,D
-8.61741,33.21881,329.52,1.16,1.07,2025-08-01,1232,Aqua,MODIS,77,6.1NRT,307.02,21.09,D
-9.08549,32.74315,325.8,1.25,1.11,2025-08-01,1232,Aqua,MODIS,78,6.1NRT,308.98,16.37,D
-9.08964,29.74018,318.04,2.06,1.4,2025-08-01,1232,Aqua,MODIS,66,6.1NRT,300.65,24.1,D
-9.12704,29.46194,323.46,2.17,1.43,2025-08-01,1232,Aqua,MODIS,75,6.1NRT,297.61,46.66,D
-9.7076,28.19836,312.98,2.8,1.6,2025-08-01,1232,Aqua,MODIS,58,6.1NRT,301.9,24.98,D
-9.16143,29.20499,314.4,2.28,1.46,2025-08-01,1232,Aqua,MODIS,41,6.1NRT,301.72,16,D
-9.1641,29.18504,318.85,2.29,1.46,2025-08-01,1232,Aqua,MODIS,68,6.1NRT,305.07,28.46,D
-9.59428,29.08702,310.18,2.37,1.49,2025-08-01,1232,Aqua,MODIS,46,6.1NRT,298.62,16.77,D
-9.18848,29.00196,315.3,2.37,1.49,2025-08-01,1232,Aqua,MODIS,46,6.1NRT,300.75,19.85,D
-9.64008,25.48772,313.13,4.61,1.97,2025-08-01,1232,Aqua,MODIS,53,6.1NRT,302.93,51.93,D
-8.80848,34.84433,314.65,1.02,1.01,2025-08-01,1232,Aqua,MODIS,65,6.1NRT,300.88,5.69,D
-9.64498,25.44806,316.55,4.64,1.97,2025-08-01,1232,Aqua,MODIS,64,6.1NRT,303.08,83.57,D
-9.19915,32.13758,325.98,1.37,1.16,2025-08-01,1232,Aqua,MODIS,78,6.1NRT,300.39,27.68,D
-9.07739,29.73846,315.62,2.06,1.4,2025-08-01,1232,Aqua,MODIS,46,6.1NRT,301.06,16.53,D
-9.17004,29.0411,320.48,2.35,1.48,2025-08-01,1232,Aqua,MODIS,71,6.1NRT,302.12,37.19,D
-9.1975,32.14954,321.03,1.36,1.16,2025-08-01,1232,Aqua,MODIS,72,6.1NRT,300.29,19.35,D
-9.18378,28.93689,313.36,2.4,1.49,2025-08-01,1232,Aqua,MODIS,49,6.1NRT,300.33,14.56,D
-9.83023,27.46115,312.14,3.23,1.7,2025-08-01,1232,Aqua,MODIS,36,6.1NRT,299.41,31.35,D
-8.88629,31.06826,316.27,1.61,1.25,2025-08-01,1232,Aqua,MODIS,30,6.1NRT,297.78,16.01,D
-9.15489,32.67393,321.46,1.26,1.12,2025-08-01,1232,Aqua,MODIS,73,6.1NRT,308.77,10.45,D
-8.88828,31.05364,326.64,1.62,1.25,2025-08-01,1232,Aqua,MODIS,77,6.1NRT,301.1,37.29,D
-8.91347,34.36749,318.59,1.05,1.02,2025-08-01,1232,Aqua,MODIS,70,6.1NRT,303.98,7.99,D
-9.12791,29.26146,327,2.25,1.45,2025-08-01,1232,Aqua,MODIS,79,6.1NRT,303.34,51.98,D
-9.32118,31.56309,321.49,1.5,1.21,2025-08-01,1232,Aqua,MODIS,61,6.1NRT,298.05,22.85,D
-9.32147,27.76674,331.25,3,1.65,2025-08-01,1232,Aqua,MODIS,83,6.1NRT,302.77,114.38,D
-8.84909,31.26075,319.22,1.56,1.23,2025-08-01,1232,Aqua,MODIS,47,6.1NRT,302.46,18.5,D
-9.32775,31.55702,320.79,1.51,1.21,2025-08-01,1232,Aqua,MODIS,69,6.1NRT,297.76,22.36,D
-9.20691,32.45774,331.15,1.3,1.13,2025-08-01,1232,Aqua,MODIS,84,6.1NRT,300.83,34.85,D
-8.90868,30.81915,313.91,1.68,1.28,2025-08-01,1232,Aqua,MODIS,46,6.1NRT,301.31,15.71,D
-9.04987,29.56534,319.8,2.12,1.42,2025-08-01,1232,Aqua,MODIS,56,6.1NRT,302.53,25.29,D
-8.96564,34.20161,332.66,1.06,1.03,2025-08-01,1232,Aqua,MODIS,85,6.1NRT,305.37,25.75,D
-9.01377,29.74823,326.54,2.05,1.39,2025-08-01,1232,Aqua,MODIS,79,6.1NRT,303.47,43.9,D
-8.96433,34.21087,325.42,1.06,1.03,2025-08-01,1232,Aqua,MODIS,79,6.1NRT,307.04,15.81,D
-9.21166,28.18072,319.32,2.76,1.59,2025-08-01,1232,Aqua,MODIS,70,6.1NRT,301.22,51.85,D
-9.21685,32.45912,312.04,1.3,1.13,2025-08-01,1232,Aqua,MODIS,41,6.1NRT,301.16,6.1,D
-9.0221,29.74221,319.55,2.05,1.39,2025-08-01,1232,Aqua,MODIS,52,6.1NRT,302.67,22.19,D
-9.22004,28.17446,313.92,2.76,1.59,2025-08-01,1232,Aqua,MODIS,49,6.1NRT,301.08,29.81,D
-9.5711,29.87879,316.7,2.04,1.39,2025-08-01,1232,Aqua,MODIS,68,6.1NRT,298.96,26.95,D
-9.29307,27.61954,315.43,3.08,1.67,2025-08-01,1232,Aqua,MODIS,60,6.1NRT,302.39,27.69,D
-9.25404,32.26127,313.18,1.34,1.15,2025-08-01,1232,Aqua,MODIS,34,6.1NRT,300.93,6.02,D
-8.52389,33.15683,318.44,1.16,1.07,2025-08-01,1232,Aqua,MODIS,48,6.1NRT,306.05,5.57,D
-9.20598,28.17327,312.53,2.76,1.59,2025-08-01,1232,Aqua,MODIS,37,6.1NRT,300.43,24.58,D
-9.25242,32.27312,316.53,1.34,1.15,2025-08-01,1232,Aqua,MODIS,64,6.1NRT,302.2,10.98,D
-8.97544,29.71812,321.16,2.06,1.4,2025-08-01,1232,Aqua,MODIS,22,6.1NRT,300.29,30.33,D
-9.7002,28.97801,330.95,2.43,1.5,2025-08-01,1232,Aqua,MODIS,84,6.1NRT,299.7,88.37,D
-8.96315,29.71667,322.67,2.06,1.4,2025-08-01,1232,Aqua,MODIS,46,6.1NRT,301.64,35.71,D
-9.58331,29.88055,320.61,2.04,1.39,2025-08-01,1232,Aqua,MODIS,74,6.1NRT,298.54,38.09,D
-9.04386,29.1004,316.76,2.31,1.47,2025-08-01,1232,Aqua,MODIS,48,6.1NRT,302.14,21.81,D
-8.2809,34.6003,324.07,1.02,1.01,2025-08-01,1232,Aqua,MODIS,57,6.1NRT,312.51,10.83,D
-9.29716,32.02127,313.1,1.4,1.17,2025-08-01,1232,Aqua,MODIS,55,6.1NRT,301.99,6.3,D
-8.71555,31.48381,321.59,1.49,1.21,2025-08-01,1232,Aqua,MODIS,68,6.1NRT,303.54,19.75,D
-8.71737,31.4704,315.99,1.5,1.21,2025-08-01,1232,Aqua,MODIS,41,6.1NRT,303.39,10.51,D
-9.71341,28.97955,320.13,2.43,1.5,2025-08-01,1232,Aqua,MODIS,73,6.1NRT,299.36,44.07,D
-9.64723,29.48844,311.45,2.2,1.44,2025-08-01,1232,Aqua,MODIS,53,6.1NRT,300.82,14.91,D
-8.88725,30.19956,343.71,1.88,1.34,2025-08-01,1232,Aqua,MODIS,91,6.1NRT,304.59,106.61,D
-9.49579,30.71983,309.6,1.75,1.3,2025-08-01,1232,Aqua,MODIS,29,6.1NRT,298.82,9.17,D
